0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.001	-0.032	0.892	11.063	44.843	142.344	442.636	502.423	442.636	142.344	44.843	11.063	0.892	-0.032	-0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.011	0.015	2.929	19.507	65.400	200.749	580.400	646.727	580.400	200.749	65.400	19.507	2.929	0.015	-0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.001	-0.032	0.392	6.858	30.584	95.304	275.693	738.016	806.922	738.016	275.693	95.304	30.584	6.858	0.392	-0.032	-0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.007	-0.031	1.567	12.962	45.955	137.358	365.317	910.369	974.810	910.369	365.317	137.358	45.955	12.962	1.567	-0.031	-0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	-0.024	0.131	4.116	21.593	68.294	190.780	470.360	1087.510	1138.803	1087.510	470.360	190.780	68.294	21.593	4.116	0.131	-0.024	-0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.004	-0.043	0.769	8.579	33.629	99.164	255.660	590.349	1254.321	1283.205	1254.321	590.349	255.660	99.164	33.629	8.579	0.769	-0.043	-0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
-0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	-0.000	0.000	0.000	-0.017	0.006	2.393	15.363	50.386	139.095	335.157	718.979	1391.975	1386.279	1391.975	718.979	335.157	139.095	50.386	15.363	2.393	0.006	-0.017	0.000	0.000	-0.000	0.000	0.000	-0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.000	-0.000	0.000	0.000	-0.000	0.000	0.000	-0.000	0.000	0.000	-0.002	-0.041	0.331	5.584	24.819	73.385	189.753	429.775	846.786	1478.326	1425.109	1478.326	846.786	429.775	189.753	73.385	24.819	5.584	0.331	-0.041	-0.002	0.000	0.000	-0.000	0.000	0.000	-0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
-0.000	0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	0.000	-0.011	-0.043	1.330	10.766	37.652	104.412	253.576	534.087	963.002	1489.210	1381.006	1489.210	963.002	534.087	253.576	104.412	37.652	10.766	1.330	-0.043	-0.011	0.000	0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
-0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000	0.000	-0.001	-0.032	0.105	3.517	18.196	55.326	145.334	330.561	641.263	1052.888	1403.093	1237.177	1403.093	1052.888	641.263	330.561	145.334	55.326	18.196	3.517	0.105	-0.032	-0.001	0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
-0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000	0.000	0.000	-0.006	-0.053	0.683	7.355	28.336	79.841	197.377	417.377	745.134	1099.218	1205.089	980.381	1205.089	1099.218	745.134	417.377	197.377	79.841	28.336	7.355	0.683	-0.053	-0.006	0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
-0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000	0.000	0.000	-0.023	-0.003	2.117	13.174	42.283	112.922	260.521	509.902	836.277	1086.999	887.705	610.610	887.705	1086.999	836.277	509.902	260.521	112.922	42.283	13.174	2.117	-0.003	-0.023	0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
-0.000	-0.000	0.000	0.000	0.000	-0.000	0.000	0.000	-0.003	-0.048	0.304	4.878	21.324	61.706	155.485	333.594	604.122	901.031	1003.202	453.038	142.367	453.038	1003.202	901.031	604.122	333.594	155.485	61.706	21.324	4.878	0.304	-0.048	-0.003	0.000	0.000	-0.000	0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	0.000	-0.015	-0.048	1.201	9.368	32.509	88.268	207.833	414.705	693.322	925.027	836.273	-82.234	-401.964	-82.234	836.273	925.027	693.322	414.705	207.833	88.268	32.509	9.368	1.201	-0.048	-0.015	0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.000	0.000	0.000	0.000	-0.000	0.000	0.000	-0.001	-0.038	0.096	3.123	15.911	47.967	123.112	270.003	500.779	766.081	895.340	581.812	-686.101	-989.936	-686.101	581.812	895.340	766.081	500.779	270.003	123.112	47.967	15.911	3.123	0.096	-0.038	-0.001	0.000	0.000	-0.000	0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	0.000	0.000	0.000	
0.000	0.000	0.000	-0.000	-0.000	0.000	0.000	-0.009	-0.058	0.627	6.503	24.965	69.238	166.928	341.400	585.829	808.874	801.527	246.786	-1316.510	-1575.231	-1316.510	246.786	801.527	808.874	585.829	341.400	166.928	69.238	24.965	6.503	0.627	-0.058	-0.009	0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	0.000	-0.000	
0.000	0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.027	-0.008	1.913	11.690	37.380	97.739	220.215	419.498	660.396	810.296	637.565	-152.893	-1925.525	-2107.628	-1925.525	-152.893	637.565	810.296	660.396	419.498	220.215	97.739	37.380	11.690	1.913	-0.008	-0.027	-0.000	0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000	
-0.000	0.000	-0.000	-0.000	0.000	0.000	-0.005	-0.053	0.282	4.380	19.032	54.466	134.531	282.798	498.986	713.952	761.664	403.131	-594.413	-2461.248	-2543.954	-2461.248	-594.413	403.131	761.664	713.952	498.986	282.798	134.531	54.466	19.032	4.380	0.282	-0.053	-0.005	0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	
-0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.018	-0.051	1.105	8.411	29.105	77.742	180.231	352.777	572.713	737.056	655.116	104.907	-1047.311	-2874.174	-2846.937	-2874.174	-1047.311	104.907	655.116	737.056	572.713	352.777	180.231	77.742	29.105	8.411	1.105	-0.051	-0.018	0.000	0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	-0.000	
-0.000	-0.000	-0.000	0.000	0.000	-0.002	-0.042	0.089	2.845	14.329	42.932	108.510	234.753	426.288	633.075	720.279	485.236	-241.805	-1475.393	-3126.715	-2986.629	-3126.715	-1475.393	-241.805	485.236	720.279	633.075	426.288	234.753	108.510	42.932	14.329	2.845	0.089	-0.042	-0.002	0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	
-0.000	-0.000	-0.000	0.000	0.000	-0.011	-0.062	0.585	5.897	22.556	61.916	147.505	296.978	498.255	671.445	653.692	254.021	-614.434	-1841.887	-3197.389	-2951.278	-3197.389	-1841.887	-614.434	254.021	653.692	671.445	498.255	296.978	147.505	61.916	22.556	5.897	0.585	-0.062	-0.011	0.000	0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000	
0.000	-0.000	-0.000	0.000	-0.001	-0.030	-0.010	1.765	10.607	33.836	87.448	194.835	364.593	562.430	677.306	530.585	-27.642	-986.067	-2114.556	-3080.355	-2749.996	-3080.355	-2114.556	-986.067	-27.642	530.585	677.306	562.430	364.593	194.835	87.448	33.836	10.607	1.765	-0.010	-0.030	-0.001	0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	-0.000	
0.000	0.000	0.000	0.000	-0.006	-0.057	0.267	4.011	17.324	49.326	120.496	250.032	433.858	610.521	640.391	351.057	-343.092	-1326.562	-2269.712	-2787.339	-2404.296	-2787.339	-2269.712	-1326.562	-343.092	351.057	640.391	610.521	433.858	250.032	120.496	49.326	17.324	4.011	0.267	-0.057	-0.006	0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000	
0.001	0.000	0.000	0.000	-0.020	-0.053	1.031	7.688	26.579	70.385	161.481	311.772	499.174	632.559	554.266	121.353	-671.629	-1605.713	-2294.374	-2349.164	-1945.589	-2349.164	-2294.374	-1605.713	-671.629	121.353	554.266	632.559	499.174	311.772	161.481	70.385	26.579	7.688	1.031	-0.053	-0.020	0.000	0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000	
0.003	0.001	0.000	-0.003	-0.046	0.084	2.630	13.128	39.260	98.204	210.310	377.242	553.068	619.181	417.177	-147.623	-988.223	-1799.602	-2187.218	-1809.746	-1417.427	-1809.746	-2187.218	-1799.602	-988.223	-147.623	417.177	619.181	553.068	377.242	210.310	98.204	39.260	13.128	2.630	0.084	-0.046	-0.003	0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	-0.000	
0.005	0.002	0.001	-0.013	-0.064	0.552	5.431	20.734	56.589	133.514	266.184	441.741	586.999	563.573	231.021	-439.747	-1266.066	-1892.732	-1960.182	-1217.079	-867.817	-1217.079	-1960.182	-1892.732	-1266.066	-439.747	231.021	563.573	586.999	441.741	266.184	133.514	56.589	20.734	5.431	0.552	-0.064	-0.013	0.000	0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	
0.001	0.003	-0.001	-0.034	-0.012	1.647	9.775	31.166	79.853	176.486	327.105	498.953	592.479	461.735	1.976	-733.788	-1481.250	-1876.747	-1637.635	-619.266	-337.954	-619.266	-1637.635	-1876.747	-1481.250	-733.788	1.976	461.735	592.479	498.953	327.105	176.486	79.853	31.166	9.775	1.647	-0.012	-0.034	-0.001	0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000	
-0.019	0.001	-0.006	-0.059	0.254	3.722	16.005	45.437	110.038	226.660	389.482	541.553	561.966	312.483	-257.639	-1005.831	-1615.229	-1753.654	-1250.544	-62.037	138.771	-62.037	-1250.544	-1753.654	-1615.229	-1005.831	-257.639	312.483	561.966	541.553	389.482	226.660	110.038	45.437	16.005	3.722	0.254	-0.059	-0.007	0.001	0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000	0.000	0.000	0.000	
-0.074	-0.011	-0.021	-0.054	0.972	7.123	24.616	64.791	147.588	282.705	448.153	561.691	489.576	118.833	-529.416	-1232.474	-1656.240	-1538.627	-831.710	417.884	534.918	417.884	-831.710	-1538.627	-1656.240	-1232.474	-529.416	118.833	489.576	561.691	448.153	282.705	147.588	64.791	24.616	7.123	0.972	-0.054	-0.023	0.000	0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	
-0.180	-0.043	-0.048	0.080	2.459	12.181	36.399	90.375	192.343	342.044	496.719	551.471	372.103	-109.998	-791.613	-1394.049	-1601.938	-1254.467	-415.215	798.178	834.169	798.178	-415.215	-1254.467	-1601.938	-1394.049	-791.613	-109.998	372.103	551.471	496.719	342.044	192.343	90.375	36.399	12.181	2.459	0.080	-0.048	-0.004	0.001	0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	
-0.339	-0.109	-0.072	0.526	5.061	19.287	52.456	122.916	243.455	400.598	527.881	503.876	210.606	-358.542	-1022.868	-1477.140	-1460.158	-926.042	-32.932	1069.482	1034.467	1069.482	-32.932	-926.042	-1460.158	-1477.140	-1022.868	-358.542	210.606	503.876	527.881	400.598	243.455	122.916	52.456	19.287	5.060	0.525	-0.066	-0.015	0.000	0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	-0.000	
-0.526	-0.215	-0.038	1.553	9.108	29.044	73.982	162.555	299.133	452.827	533.831	414.384	11.725	-608.086	-1204.480	-1475.497	-1246.166	-581.272	292.512	1232.050	1142.653	1232.050	292.512	-581.272	-1246.166	-1475.497	-1204.480	-608.086	11.725	414.384	533.831	452.827	299.133	162.555	73.982	29.044	9.107	1.552	-0.013	-0.036	-0.001	0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	
-0.699	-0.344	0.179	3.486	14.943	42.363	101.931	208.813	356.268	492.004	507.203	282.534	-212.824	-839.871	-1320.893	-1390.581	-980.244	-249.079	548.869	1295.365	1169.903	1295.365	548.869	-249.079	-980.244	-1390.581	-1320.893	-839.871	-212.824	282.534	507.203	492.004	356.268	208.813	101.931	42.363	14.942	3.488	0.243	-0.062	-0.009	0.001	0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	
-0.832	-0.446	0.794	6.651	23.033	60.380	136.751	260.461	410.211	510.727	442.634	112.314	-448.120	-1035.528	-1361.245	-1232.166	-686.614	48.112	730.009	1277.159	1132.076	1277.159	730.009	48.112	-686.614	-1232.166	-1361.245	-1035.528	-448.120	112.314	442.634	510.727	410.211	260.461	136.751	60.379	23.032	6.665	0.922	-0.055	-0.025	-0.000	0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	
-0.957	-0.421	2.102	11.369	34.096	84.181	178.291	315.186	454.952	501.769	337.965	-88.380	-677.060	-1177.298	-1322.828	-1016.879	-390.422	296.077	835.950	1198.725	1048.120	1198.725	835.950	296.077	-390.422	-1016.879	-1322.828	-1177.298	-677.060	-88.380	337.965	501.769	454.952	315.186	178.291	84.180	34.095	11.410	2.318	0.076	-0.051	-0.004	0.001	0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000	
-1.168	-0.118	4.437	18.013	49.127	114.491	225.729	369.260	483.656	459.138	194.513	-307.766	-880.751	-1251.671	-1212.077	-765.136	-113.460	485.105	875.433	1080.109	935.900	1080.109	875.433	485.105	-113.460	-765.136	-1212.077	-1251.671	-880.751	-307.766	194.513	459.138	483.656	369.260	225.729	114.489	49.133	18.103	4.756	0.501	-0.067	-0.016	0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	0.000	
-1.533	0.668	8.131	27.142	69.232	151.471	277.375	417.533	489.350	378.994	17.308	-529.926	-1040.870	-1253.438	-1041.463	-498.999	127.530	611.237	862.383	938.906	810.240	938.906	862.383	611.237	127.530	-498.999	-1041.463	-1253.438	-1040.870	-529.926	17.308	378.994	489.350	417.533	277.375	151.470	69.257	27.306	8.558	1.472	-0.014	-0.038	-0.002	0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	
-1.948	2.195	13.520	39.592	95.332	194.643	330.361	453.801	465.591	260.473	-184.144	-736.437	-1143.480	-1185.324	-827.113	-239.966	320.856	679.072	809.897	790.982	682.647	790.982	809.897	679.072	320.856	-239.966	-827.113	-1185.324	-1143.480	-736.437	-184.144	260.473	465.591	453.801	330.360	194.645	95.393	39.850	14.063	3.293	0.233	-0.063	-0.010	0.001	0.000	-0.000	-0.000	0.000	0.000	0.000	
-2.036	4.786	21.025	56.417	127.883	242.795	380.438	471.345	407.355	106.557	-395.853	-909.777	-1180.892	-1055.292	-588.632	-5.730	460.982	697.974	730.138	649.276	561.428	649.276	730.138	697.974	460.982	-5.730	-588.632	-1055.292	-1180.892	-909.777	-395.853	106.557	407.355	471.345	380.436	242.809	128.003	56.778	21.717	6.284	0.880	-0.055	-0.027	-0.000	0.000	0.000	-0.000	0.000	0.000	-0.000	
-1.206	8.834	31.271	78.654	166.740	293.764	422.091	463.555	312.179	-75.399	-601.221	-1035.762	-1151.284	-875.896	-346.788	191.210	548.913	677.392	636.407	521.243	452.760	521.243	636.407	677.392	548.913	191.210	-346.788	-875.896	-1151.284	-1035.762	-601.221	-75.399	312.179	463.554	422.091	293.803	166.943	79.122	32.185	10.766	2.199	0.073	-0.053	-0.005	0.001	0.000	-0.000	-0.000	-0.000	-0.000	
1.107	14.827	45.153	107.005	211.101	344.143	448.968	424.756	181.186	-273.978	-783.639	-1104.106	-1058.500	-664.258	-119.436	342.950	589.910	627.659	540.316	409.523	360.166	409.523	540.316	627.659	589.910	342.950	-119.436	-664.258	-1058.500	-1104.106	-783.638	-273.978	181.185	424.755	448.974	344.229	211.400	107.598	46.384	17.111	4.500	0.481	-0.068	-0.018	0.000	0.000	-0.000	-0.000	-0.000	-0.000	
5.229	23.380	63.736	141.616	259.366	389.194	454.512	351.278	19.469	-474.835	-928.177	-1109.063	-912.300	-439.721	79.674	446.785	591.318	560.538	448.240	315.700	283.012	315.700	448.240	560.538	591.318	446.785	79.674	-439.721	-912.300	-1109.063	-928.177	-474.835	19.468	351.277	454.536	389.348	259.767	142.382	65.353	25.849	8.096	1.404	-0.015	-0.040	-0.002	0.001	0.000	-0.000	-0.000	-0.000	
11.267	35.269	87.990	181.994	308.874	423.103	432.717	242.443	-164.078	-662.224	-1022.500	-1050.928	-727.509	-220.496	240.484	505.624	562.352	485.990	363.504	240.903	219.305	240.903	363.504	485.990	562.352	505.624	240.484	-220.496	-727.509	-1050.928	-1022.500	-662.224	-164.079	242.445	432.775	423.344	309.386	183.016	89.983	37.745	13.321	3.128	0.225	-0.065	-0.011	0.001	0.000	-0.000	-0.000	-0.000	
19.426	51.424	118.479	226.968	355.676	439.545	379.004	101.161	-357.279	-820.603	-1058.178	-936.822	-521.810	-21.556	358.028	525.604	513.287	410.567	289.752	183.060	169.223	183.060	289.752	410.567	513.287	525.604	358.028	-21.556	-521.810	-936.822	-1058.178	-820.604	-357.280	101.174	379.118	439.884	356.328	228.330	120.745	53.767	20.604	5.961	0.844	-0.056	-0.029	-0.001	0.000	0.000	-0.000	0.000	
30.354	72.822	155.140	274.538	394.590	432.380	291.158	-65.952	-545.543	-936.238	-1032.624	-779.488	-312.827	146.241	433.036	514.031	453.237	339.058	229.237	137.976	132.040	137.976	229.237	339.058	453.237	514.031	433.036	146.241	-312.827	-779.488	-1032.624	-936.239	-545.543	-65.914	291.349	432.821	395.445	276.277	157.515	74.892	30.568	10.218	2.098	0.070	-0.055	-0.006	0.001	0.000	0.000	0.000	
45.151	100.254	197.188	321.625	419.628	396.397	170.124	-248.762	-713.311	-998.989	-950.201	-594.472	-115.683	276.319	469.642	479.600	389.073	275.211	180.437	103.550	103.322	103.550	180.437	275.211	389.073	479.600	469.642	276.319	-115.683	-594.472	-950.202	-998.990	-713.305	-248.680	170.405	396.958	420.770	323.689	199.504	101.823	44.060	16.264	4.281	0.464	-0.069	-0.019	0.000	0.000	0.000	0.001	
64.948	134.026	243.053	363.909	424.668	328.162	20.442	-434.146	-846.089	-1004.087	-820.893	-397.504	57.648	366.298	473.708	431.339	325.990	220.866	140.813	79.119	80.008	79.119	140.813	220.866	325.990	431.339	473.708	366.298	57.648	-397.504	-820.894	-1004.088	-846.065	-434.000	20.820	328.885	426.163	366.159	245.156	134.756	62.055	24.603	7.700	1.345	-0.016	-0.042	-0.003	0.001	0.001	0.003	
90.368	173.716	290.255	395.974	404.183	226.887	-149.707	-607.224	-932.591	-952.799	-657.480	-203.660	198.247	418.013	452.819	376.220	267.858	175.890	109.897	61.824	63.154	61.824	109.897	175.890	267.858	376.220	452.819	418.013	198.247	-203.660	-657.482	-952.797	-932.535	-606.996	-149.222	227.845	406.026	398.240	291.964	173.254	85.410	35.948	12.683	2.985	0.218	-0.066	-0.012	0.001	0.002	0.005	
121.302	218.045	335.206	411.839	353.983	95.165	-328.912	-753.387	-966.065	-851.468	-474.102	-27.004	301.421	436.668	415.105	319.309	217.014	139.249	87.243	48.228	52.099	48.228	87.243	139.249	217.014	319.309	415.105	436.668	301.421	-27.005	-474.104	-851.455	-965.956	-753.067	-328.293	96.435	356.080	413.956	336.265	216.176	114.600	51.201	19.646	5.682	0.812	-0.056	-0.030	-0.000	0.003	0.003	
157.088	264.819	373.155	405.692	272.008	-60.732	-503.573	-860.339	-944.537	-710.281	-286.276	121.539	367.582	428.849	367.613	265.149	174.204	110.136	70.238	37.930	42.876	37.930	70.238	110.136	174.204	265.149	367.613	428.849	367.582	121.538	-286.276	-710.244	-944.357	-859.919	-502.765	-59.116	274.202	407.503	373.245	261.562	149.523	71.287	29.174	9.745	2.009	0.068	-0.056	-0.006	0.002	-0.009	
196.740	310.850	398.432	372.689	159.111	-231.151	-659.472	-919.268	-870.890	-542.695	-109.258	236.430	400.538	401.397	316.319	216.930	138.962	87.998	56.578	31.444	34.512	31.444	56.578	87.998	138.962	216.930	316.319	401.397	400.538	236.428	-109.252	-542.617	-870.624	-918.733	-658.400	-229.233	161.229	373.990	397.271	306.430	189.415	96.896	42.062	15.531	4.091	0.448	-0.069	-0.019	-0.005	-0.040	
238.847	351.876	405.044	309.718	19.544	-403.872	-783.431	-925.492	-753.156	-364.171	45.348	316.710	405.385	361.495	266.083	175.483	110.587	71.435	46.272	26.911	29.218	26.911	46.272	71.435	110.587	175.483	266.083	361.495	405.384	316.709	45.371	-364.032	-752.797	-924.804	-782.035	-401.780	21.427	310.230	402.510	346.655	232.770	128.239	59.223	23.522	7.356	1.293	-0.015	-0.043	-0.024	-0.101	
281.170	382.657	387.479	216.105	-139.015	-565.269	-864.786	-879.307	-603.747	-189.454	170.940	363.786	388.375	315.828	219.744	140.589	88.619	58.341	39.269	22.456	26.140	22.456	39.269	58.341	88.619	140.589	219.744	315.828	388.373	363.789	170.994	-189.238	-603.284	-878.401	-863.068	-563.172	-137.537	215.523	383.668	377.103	277.196	164.902	81.481	34.389	12.127	2.861	0.212	-0.069	-0.066	-0.198	
320.362	397.399	341.543	94.162	-305.922	-701.772	-896.704	-786.474	-437.013	-30.365	264.370	381.154	356.633	269.060	178.610	112.214	71.922	47.865	33.823	18.835	22.426	18.835	33.823	47.865	71.922	112.214	178.610	269.059	356.632	381.167	264.473	-30.060	-436.422	-785.281	-894.746	-699.838	-305.080	92.270	336.737	392.103	319.243	205.781	109.311	48.979	18.809	5.439	0.785	-0.070	-0.137	-0.324	
